Id,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-net,hours-per-week,native-country,target
46400,78, ?,109498,5, Widowed, ?, Unmarried, White, Male,0,40, United-States,0
46401,43, Self-emp-not-inc,83411,13, Married-civ-spouse, Sales, Husband, White, Male,-2415,40, United-States,1
46402,47, Local-gov,209968,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,40, United-States,1
46403,20, Private,223921,8, Never-married, Machine-op-inspct, Own-child, White, Female,0,40, United-States,0
46404,52, Local-gov,133403,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,40, United-States,1
46405,50, Private,75763,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,65, United-States,0
46406,34, Private,200401,9, Separated, Transport-moving, Own-child, White, Male,0,25, Columbia,0
46407,45, Private,55272,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,40, United-States,0
46408,51, Local-gov,194970,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,40, United-States,1
46409,38, Self-emp-not-inc,143385,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,80, United-States,0
46410,30, Private,180317,11, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,40, United-States,0
46411,19, Private,255176,9, Never-married, Adm-clerical, Own-child, White, Female,0,20, United-States,0
46412,37, Local-gov,175120,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,45, United-States,0
46413,38, Self-emp-inc,66687,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,50, Portugal,1
46414,27, Federal-gov,115705,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,50, United-States,1
46415,17, ?,197732,7, Never-married, ?, Own-child, White, Female,0,20, England,0
46416,32, Private,111883,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,40, United-States,0
46417,23, Private,210474,13, Never-married, Prof-specialty, Own-child, White, Female,0,40, United-States,0
46418,26, Private,123472,9, Never-married, Other-service, Own-child, White, Female,0,40, United-States,0
46419,24, Private,257621,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,40, United-States,0
46420,35, Private,341943,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,50, United-States,0
46421,57, Private,181242,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,40, United-States,1
46422,40, Federal-gov,187164,13, Never-married, Tech-support, Own-child, White, Male,0,40, United-States,0
46423,32, Private,308365,9, Never-married, Craft-repair, Other-relative, Black, Male,0,38, United-States,0
46424,53, Self-emp-not-inc,263439,11, Married-civ-spouse, Sales, Husband, White, Male,0,50, United-States,1
46425,23, Private,442359,9, Never-married, Sales, Own-child, White, Female,8614,15, United-States,1
46426,54, Self-emp-not-inc,166368,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,25, United-States,0
46427,21, Private,116968,10, Never-married, Adm-clerical, Own-child, White, Male,2597,40, United-States,0
46428,26, Private,57593,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,40, United-States,0
46429,29, Private,247507,6, Never-married, Craft-repair, Not-in-family, White, Male,0,43, United-States,0
46430,38, Private,213512,10, Married-civ-spouse, Sales, Husband, White, Male,0,50, United-States,0
46431,19, Private,71691,7, Never-married, Other-service, Own-child, White, Male,0,18, United-States,0
46432,28, ?,147719,10, Never-married, ?, Not-in-family, Asian-Pac-Islander, Male,0,48, India,0
46433,40, Private,244835,10, Married-civ-spouse, Sales, Husband, White, Male,15024,50, United-States,1
46434,21, ?,285830,9, Never-married, ?, Own-child, Asian-Pac-Islander, Female,0,20, Laos,0
46435,37, Private,386461,3, Divorced, Machine-op-inspct, Unmarried, White, Male,0,45, Mexico,0
46436,41, Private,154714,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,40, United-States,1
46437,47, Private,281401,3, Divorced, Sales, Other-relative, White, Female,0,32, Mexico,0
46438,35, Private,189251,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,40, Iran,0
46439,39, State-gov,102729,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,40, United-States,0
46440,29, Private,327766,10, Divorced, Exec-managerial, Unmarried, White, Male,0,55, United-States,1
46441,29, Private,168479,14, Never-married, Sales, Not-in-family, White, Male,0,40, United-States,0
46442,54, Private,249352,13, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,40, United-States,0
46443,24, Private,300008,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,40, United-States,0
46444,32, Private,296466,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,50, United-States,1
46445,47, Private,199277,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,50, Portugal,1
46446,36, Private,174242,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,60, United-States,0
46447,63, Private,130968,5, Divorced, Transport-moving, Not-in-family, White, Male,0,50, United-States,0
46448,25, Private,288440,13, Never-married, Tech-support, Own-child, White, Female,0,40, United-States,0
46449,36, Private,208358,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,40, United-States,1
46450,40, Self-emp-not-inc,458168,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,60, United-States,0
46451,23, Private,37894,9, Separated, Other-service, Own-child, White, Female,0,40, United-States,0
46452,38, Self-emp-not-inc,107410,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,45, United-States,1
46453,24, ?,96844,10, Never-married, ?, Not-in-family, White, Female,0,20, United-States,0
46454,53, Private,402016,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,52, United-States,1
46455,60, Private,258869,16, Separated, Priv-house-serv, Unmarried, White, Female,0,30, Nicaragua,0
46456,35, Private,114087,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,5013,40, United-States,0
46457,33, Private,116294,13, Never-married, Prof-specialty, Own-child, White, Female,0,40, United-States,1
46458,21, Private,241523,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,40, United-States,0
46459,23, ?,163053,6, Never-married, ?, Not-in-family, White, Female,0,20, United-States,0
46460,18, Never-worked,162908,7, Never-married, ?, Own-child, White, Male,0,35, United-States,0
46461,45, State-gov,310049,11, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,40, Philippines,1
46462,37, Private,293475,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,40, United-States,0
46463,60, Local-gov,169015,10, Widowed, Exec-managerial, Not-in-family, White, Female,0,40, United-States,0
46464,21, Private,325762,10, Never-married, Sales, Own-child, White, Female,0,35, United-States,0
46465,37, Self-emp-not-inc,101561,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,50, United-States,1
46466,41, State-gov,52131,9, Divorced, Prof-specialty, Own-child, White, Male,0,40, United-States,0
46467,30, Private,163867,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,40, United-States,0
46468,29, Private,204663,9, Never-married, Craft-repair, Own-child, White, Male,3325,40, United-States,0
46469,18, ?,233136,7, Never-married, ?, Own-child, White, Female,0,15, United-States,0
46470,61, Self-emp-not-inc,48846,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,55, United-States,1
46471,30, Private,264351,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,25, Ecuador,0
46472,41, Private,190205,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,45, United-States,0
46473,29, Private,254450,11, Never-married, Tech-support, Not-in-family, White, Female,0,40, United-States,0
46474,28, Self-emp-not-inc,29974,11, Never-married, Farming-fishing, Own-child, White, Male,10520,45, United-States,1
46475,53, Federal-gov,40641,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,40, United-States,1
46476,73, Self-emp-not-inc,256401,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,28, United-States,1
46477,25, Private,203833,6, Never-married, Farming-fishing, Not-in-family, Black, Male,0,35, Haiti,0
46478,30, Private,277455,9, Never-married, Protective-serv, Not-in-family, White, Male,0,40, United-States,0
46479,38, Private,176335,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,40, United-States,1
46480,51, Private,394690,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,40, United-States,0
46481,23, State-gov,71996,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,52, United-States,0
46482,73, Self-emp-not-inc,110787,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,1409,2, United-States,0
46483,37, State-gov,157641,10, Never-married, Protective-serv, Not-in-family, White, Female,0,30, United-States,0
46484,72, Private,164724,13, Divorced, Sales, Unmarried, White, Female,0,28, United-States,0
46485,30, Self-emp-not-inc,173792,10, Separated, Prof-specialty, Unmarried, Black, Female,0,40, United-States,0
46486,23, Private,163595,13, Married-civ-spouse, Sales, Husband, White, Male,0,40, United-States,0
46487,27, Private,132412,6, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,40, ?,0
46488,22, Private,193089,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,43, United-States,0
46489,28, Private,190525,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,50, United-States,1
46490,30, Private,175878,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,42, United-States,1
46491,21, Private,161902,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,40, United-States,0
46492,35, Private,211494,13, Never-married, Prof-specialty, Not-in-family, White, Male,8614,40, ?,1
46493,42, Private,89003,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,50, United-States,0
46494,31, Private,344200,10, Married-civ-spouse, Sales, Husband, White, Male,0,40, United-States,0
46495,29, Private,62345,9, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Female,0,40, ?,0
46496,35, Private,85799,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,40, United-States,0
46497,27, ?,26754,13, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,0,10, China,0
46498,26, Private,193347,10, Divorced, Sales, Own-child, White, Female,0,28, United-States,0
46499,45, Self-emp-not-inc,176814,11, Married-civ-spouse, Sales, Husband, White, Male,3411,40, United-States,0
46500,27, Private,336162,10, Never-married, Adm-clerical, Other-relative, White, Female,0,40, United-States,0
46501,39, Private,98975,13, Never-married, Sales, Not-in-family, White, Female,8614,50, United-States,1
46502,71, Private,150943,13, Widowed, Exec-managerial, Other-relative, White, Female,0,40, United-States,0
46503,22, Local-gov,131573,10, Never-married, Exec-managerial, Own-child, White, Female,0,25, United-States,0
46504,51, Private,138852,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,50, United-States,0
46505,48, Private,35406,11, Separated, Other-service, Not-in-family, White, Female,0,30, United-States,0
46506,48, Private,167159,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,40, United-States,0
46507,21, Private,80680,9, Never-married, Other-service, Not-in-family, White, Female,0,64, United-States,0
46508,55, Self-emp-inc,87584,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,10, United-States,0
46509,33, Private,56121,9, Never-married, Transport-moving, Not-in-family, White, Male,0,60, United-States,0
46510,35, Private,284358,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,50, United-States,1
46511,22, Private,224969,9, Never-married, Adm-clerical, Own-child, White, Male,0,40, United-States,0
46512,22, Private,209034,10, Never-married, Other-service, Not-in-family, White, Female,0,35, United-States,0
46513,33, ?,177733,4, Never-married, ?, Not-in-family, White, Female,0,30, United-States,0
46514,19, Private,57366,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,30, United-States,0
46515,23, Private,35633,4, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,40, United-States,0
46516,29, Private,191177,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,55, United-States,0
46517,75, Private,199826,10, Divorced, Sales, Not-in-family, White, Female,0,36, United-States,1
46518,54, Self-emp-not-inc,94323,5, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,-2163,15, United-States,0
46519,60, ?,380268,15, Married-civ-spouse, ?, Husband, White, Male,0,40, United-States,1
46520,90, Private,272752,10, Never-married, Other-service, Own-child, White, Male,0,10, United-States,0
46521,34, Private,228386,9, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,70, United-States,0
46522,20, Private,187149,9, Never-married, Craft-repair, Own-child, Black, Female,0,40, United-States,0
46523,24, Local-gov,335439,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,38, United-States,0
46524,24, Private,250630,13, Never-married, Sales, Unmarried, White, Female,0,45, United-States,0
46525,45, Local-gov,272182,10, Married-civ-spouse, Tech-support, Husband, Black, Male,5013,40, United-States,0
46526,29, Private,108574,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,40, United-States,1
46527,47, State-gov,185400,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,40, United-States,1
46528,24, Private,406641,9, Never-married, Sales, Unmarried, White, Female,0,50, United-States,0
46529,29, Private,103634,9, Never-married, Protective-serv, Unmarried, White, Male,0,35, United-States,0
46530,46, Private,261059,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,40, United-States,1
46531,66, Private,199374,14, Widowed, Sales, Unmarried, White, Female,0,20, United-States,0
46532,41, Private,405172,12, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,40, ?,1
46533,32, Private,147654,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-1902,40, United-States,1
46534,51, Private,129301,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,45, United-States,0
46535,29, Private,173789,9, Married-civ-spouse, Sales, Husband, White, Male,0,40, United-States,0
46536,29, Private,212588,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,40, United-States,0
46537,39, Self-emp-not-inc,457453,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,40, United-States,0
46538,65, Private,187493,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051,40, Germany,1
46539,57, Self-emp-not-inc,20953,14, Married-civ-spouse, Sales, Husband, White, Male,-2129,70, United-States,0
46540,40, Private,131650,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,40, United-States,0
46541,60, Private,290754,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,40, ?,0
46542,46, State-gov,114396,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,40, United-States,1
46543,19, Private,202102,9, Never-married, Sales, Not-in-family, White, Female,0,40, United-States,0
